      15280          79          10          12           1           2           2           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15300          78          10          12           2           2           8           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li3          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15320          77          11          12           1           2           1           7           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li4   C3H4O3Li2      CO3Li3          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15340          77          11          12           1           2           1           7           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15360          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15380          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15400          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15420          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15440          78          10          12           2           2           8           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15460          78          10          12           2           2           8           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15480          78          10          12           2           2           8           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15500          79          10          12           2           1           8           1           6           2           9          36           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15520          78          10          13           2           1           7           1           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15540          79          10          13           2           1           1           8           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15560          79          10          13           2           1           1           8           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15580          79          10          13           2           1           1           8           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15600          79          10          13           2           1           1           8           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15620          79          10          13           2           1           1           8           6           2           9          35           2
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15640          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15660          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15680          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15700          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15720          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15740          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15760          78          10          13           2           2           1           8           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2      CO3Li3          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      15780          80          10          12           7           2           1          10           1           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2      CO3Li3          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      15800          80          10          12           7           2           1          10           1           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15820          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15840          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15860          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15880          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15900          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15920          79          10          12           2           2           1           9           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15940          78          10          12           2           2           8           1           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15960          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      15980          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16000          77          10          13           2           2           7           1           6           1           9          35           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16020          79          10          12           9           2           1           2           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16040          79          10          12           9           2           1           2           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16060          79          10          12           9           2           1           2           6           1           9          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16080          81          10          10          11           2           1           2           6           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16100          81          10          10          11           2           1           2           6           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16120          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16140          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16160          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16180          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16200          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16220          80          10          10          10           2           1           3           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16240          79          10          10           9           2           2           2           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16260          79          10          10           9           2           2           2           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16280          79          10          10           9           2           2           2           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16300          79          10          10           9           2           2           2           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16320          79          10          10           9           2           2           2           5           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3        OLi2        C2H4      C3H4O3      C3H4O2
      16340          80          10          10          10           2           3           5           1           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li      CO3Li3        OLi2        C2H4      C3H4O3      C3H4O2
      16360          80          10          10          10           2           3           5           1           1           9          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16380          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16400          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16420          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16440          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16460          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16480          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16500          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16520          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16540          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16560          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16580          82           9           9          11           2           4           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16600          81           9          10          10           2           4           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16620          81           9          10          10           2           4           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16640          81           9          10          10           2           4           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16660          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16680          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16700          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16720          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16740          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16760          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16780          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16800          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16820          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16840          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16860          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16880          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16900          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16920          83           9           8           4           2          12           6           1          10          39           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16940          83           9           8           4           2          12           6           1          10          39           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16960          83           9           8           4           2          12           6           1          10          39           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      16980          83           9           8           4           2          12           6           1          10          39           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17000          83           9           8           4           2          12           6           1          10          39           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17020          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17040          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17060          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17080          82           9           9           4           2          11           6           1          10          38           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17100          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2         CO3
      17120          83          10          10           6           2          12           3           1          10          37           1           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17140          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17160          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17180          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17200          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17220          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17240          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17260          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17280          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17300          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17320          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li       CO3Li   C3H4O3Li2          Li      CO3Li2        OLi2        C2H4      C3H4O3      C3H4O2
      17340          82           9          10           7           2          11           3           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17360          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17380          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17400          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17420          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17440          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17460          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17480          79          10          11           3           2           1           8           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17500          79          10          11           3           2           1           8           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17520          79          10          11           3           2           1           8           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2      CO3Li3          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17540          79          10          11           3           2           1           8           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17560          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17580          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17600          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17620          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17640          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17660          80           9          11           4           2           9           6           1          10          36           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17680          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17700          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li2   C3H4O3Li2          Li       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17720          81           9          10           4           2          10           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17740          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li      CO3Li3   C3H4O3Li2          Li      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17760          80          10          10           1           2           9           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17780          81           9          10          10           2           4           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17800          81           9          10          10           2           4           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17820          80          10          10           9           2           1           3           6           1          10          37           1
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3      CO3Li2       CO3Li        OLi2        C2H4      C3H4O3      C3H4O2
      17840          80          10          10           9           2           1           3           6           1          10          37           1
