       3980          92           8          27           2           1           6           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4000          91           9          26           2           1           1           5           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4020          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4040          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4060          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4080          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4100          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4120          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4140          89           9          24           3           1           1           6           1          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4160          89           9          24           3           1           1           6           1          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4180          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4200          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4220          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4240          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4260          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4280          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4300          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4320          91           8          26           2           1           7           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4340          91           8          26           2           1           7           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4360          91           8          26           2           1           7           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4380          90           9          25           2           1           1           6           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4400          91           9          26           2           1           1           5           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2   C3H4O3Li2     C2H4OLi    C3H4O3Li       CO3Li      C3H4O3         CO2        C2H4
       4420          91           9          26           2           1           1           5           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4440          92           8          27           2           6           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4460          92           8          27           2           6           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4480          92           8          27           2           6           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4500          92           8          27           2           6           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4520          92           8          27           2           6           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4540          90           8          25           2           8           1           2          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4560          90           8          25           2           8           1           2          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4580          90           8          25           2           8           1           2          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4600          89           8          24           3           8           1           1          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4620          89           8          24           3           8           1           1          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4640          88           8          23           3           9           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4660          88           8          23           3           9           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4680          87           8          22           3          10           1           1          45           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4700          87           8          22           3          10           1           1          45           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4720          87           8          22           3          10           1           1          45           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4740          86           9          21           3           9           1           1           1          45           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4760          86           9          21           3           9           1           1           1          45           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4780          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4800          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4820          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4840          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4860          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4880          88           9          23           3           7           1           1           1          47           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4900          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4920          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4940          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4960          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       4980          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5000          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5020          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5040          87           9          22           3           8           1           1           1          46           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5060          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5080          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5100          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5120          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5140          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5160          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5180          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5200          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5220          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5240          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5260          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5280          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5300          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5320          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5340          88           9          22           3           7           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5360          87           9          21           3           8           1           1           2          45           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5380          87           9          21           3           8           1           1           2          45           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5400          87           9          21           3           8           1           1           2          45           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5420          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5440          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5460          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5480          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5500          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5520          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5540          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li      CO3Li3   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5560          87          10          21           2           7           1           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5580          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5600          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5620          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5640          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5660          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5680          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5700          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5720          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2      CO3Li3    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5740          88          10          22           2           1           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5760          89           9          23           3           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5780          89           9          23           3           6           1           1           2          47           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5800          88           9           7          22           3           1           1           2          46           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5820          89           8           8          23           3           1           2          46           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5840          89           8           8          23           3           1           2          46           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5860          89           8           8          23           3           1           2          46           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5880          89           8           8          23           3           1           2          46           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5900          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5920          87           8          10          21           3           1           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5940          87           8          10          21           3           1           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5960          87           8          10          21           3           1           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       5980          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6000          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6020          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6040          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6060          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6080          88           8           9          22           3           1           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6100          89           8           9          23           1           3           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6120          89           8           9          23           1           3           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6140          89           8           9          23           1           3           2          45           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6160          88           8          10          22           1           3           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6180          88           8          10          22           1           3           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6200          87           8          11          21           1           3           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6220          87           8          11          21           1           3           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6240          86           8          11          20           3           1           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6260          86           8          11          20           3           1           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6280          87           8          11          21           1           3           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi       CO3Li      CO3Li2      C3H4O3         CO2        C2H4
       6300          88           8          10          22           1           3           2          44           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6320          85           8          12          19           1           3           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6340          84           9          12          18           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6360          84           9          12          18           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6380          84           9          12          18           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6400          83          10          11          17           1           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6420          83          10          11          17           1           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6440          83          10          11          17           1           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6460          83          10          11          17           1           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6480          83          10          11          17           1           1           1           2           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6500          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6520          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6540          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6560          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6580          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li   C3H4O3Li2      CO3Li3     C2H4OLi      CO3Li2       CO3Li      C3H4O3         CO2        C2H4
       6600          84          10          11          18           1           1           1           1           3          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2      CO3Li3     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6620          83          10          11          17           2           1           1           1           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2      CO3Li3     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6640          83          10          11          17           2           1           1           1           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2      CO3Li3     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6660          83          10          11          17           2           1           1           1           2          42           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2      CO3Li3     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6680          84          10          10          18           2           1           1           1           2          43           1           5
#  Timestep    No_Moles    No_Specs    C3H4O3Li          Li      CO3Li2   C3H4O3Li2      CO3Li3     C2H4OLi       CO3Li      C3H4O3         CO2        C2H4
       6700          84          10          10          18           2           1           1           1           2          43           1           5
