LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.9 on Thu Feb 19 17:04:28 CET 2026
 640 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 4 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -1.486499 33.513501  xlo xhi
 -0.121501 34.878499  ylo yhi
 0.047500 35.047500  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  Li
# 4  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 126.904472 # Li
 4 15.999400 # O

 Atoms # charge

270 2 0.000000 23.316999 10.373000 33.248001 # H
271 4 0.000000 24.745001 24.593000 33.272995 # O
272 4 0.000000 23.249998 23.400000 34.462002 # O
273 4 0.000000 23.457001 25.653002 34.848999 # O
274 1 0.000000 24.659000 23.309999 32.669998 # C
275 1 0.000000 24.059002 22.472000 33.754002 # C
276 1 0.000000 23.787001 24.641003 34.249001 # C
277 2 0.000000 25.645000 22.955999 32.361000 # H
278 2 0.000000 24.010002 23.382999 31.790998 # H
279 2 0.000000 23.458000 21.646999 33.363998 # H
280 2 0.000000 24.813002 22.075001 34.441002 # H
281 4 0.000000 23.323000 23.212997 20.400000 # O
282 4 0.000000 21.706999 24.762001 20.635000 # O
283 4 0.000000 21.899000 23.627998 18.649000 # O
284 1 0.000000 23.281998 23.570000 21.773998 # C
285 1 0.000000 22.570999 24.885002 21.754997 # C
286 1 0.000000 22.275000 23.848000 19.791000 # C
287 2 0.000000 24.289001 23.641998 22.190001 # H
288 2 0.000000 22.721998 22.799999 22.315998 # H
289 2 0.000000 22.000998 25.069000 22.670000 # H
290 2 0.000000 23.249998 25.725000 21.579000 # H
291 4 0.000000 7.119000 28.329998 5.341000 # O
292 4 0.000000 7.860000 27.065001 3.633000 # O
293 4 0.000000 6.351000 28.743998 3.218000 # O
294 1 0.000000 8.200000 27.552999 5.835000 # C
295 1 0.000000 8.298000 26.445997 4.834000 # C
296 1 0.000000 7.046999 28.103998 3.993000 # C
297 2 0.000000 7.992000 27.190001 6.844000 # H
298 2 0.000000 9.097000 28.180000 5.855000 # H
299 2 0.000000 9.317000 26.064001 4.728000 # H
300 2 0.000000 7.623000 25.614000 5.061999 # H
301 4 0.000000 12.769001 3.316000 12.738001 # O
302 4 0.000000 13.419999 5.241000 13.706999 # O
303 4 0.000000 12.028001 5.314000 11.883000 # O
304 1 0.000000 13.408000 2.975000 13.959000 # C
305 1 0.000000 14.204000 4.201000 14.272999 # C
306 1 0.000000 12.680001 4.681000 12.701001 # C
307 2 0.000000 14.032000 2.086000 13.838999 # H
308 2 0.000000 12.635000 2.774000 14.710000 # H
309 2 0.000000 14.337000 4.352000 15.346999 # H
310 2 0.000000 15.183999 4.200000 13.784000 # H
311 4 0.000000 2.501000 18.487000 29.202997 # O
312 4 0.000000 1.854000 16.532000 28.295000 # O
313 4 0.000000 0.324000 17.802998 29.440001 # O
314 1 0.000000 3.560000 18.044001 28.366999 # C
315 1 0.000000 3.271000 16.584999 28.209999 # C
316 1 0.000000 1.457000 17.623999 29.018000 # C
317 2 0.000000 4.531000 18.231998 28.832001 # H
318 2 0.000000 3.503000 18.587000 27.417999 # H
319 2 0.000000 3.620000 16.188000 27.252998 # H
320 2 0.000000 3.690000 15.985000 29.022999 # H
321 4 0.000000 20.306999 33.637001 8.465000 # O
322 4 0.000000 19.563000 31.725000 7.539000 # O
323 4 0.000000 18.058001 33.362999 8.105000 # O
324 1 0.000000 21.445997 32.924999 8.003000 # C
325 1 0.000000 20.931000 31.527998 7.864000 # C
326 1 0.000000 19.205000 32.946999 8.042000 # C
327 2 0.000000 22.271000 33.000999 8.715000 # H
328 2 0.000000 21.756998 33.354000 7.044000 # H
329 2 0.000000 21.442999 30.966999 7.078000 # H
330 2 0.000000 20.986998 30.966999 8.802000 # H
331 4 0.000000 5.505000 3.323000 23.812000 # O
332 4 0.000000 3.947000 2.461000 22.434999 # O
333 4 0.000000 3.376000 2.977000 24.597000 # O
334 1 0.000000 6.054000 3.330000 22.502001 # C
335 1 0.000000 5.200000 2.340000 21.778000 # C
336 1 0.000000 4.201000 2.925000 23.695999 # C
337 2 0.000000 7.109000 3.045000 22.518000 # H
338 2 0.000000 5.960000 4.342000 22.093000 # H
339 2 0.000000 5.106000 2.565000 20.712000 # H
340 2 0.000000 5.558000 1.312000 21.898001 # H
341 4 0.000000 5.912000 27.709997 25.111002 # O
342 4 0.000000 4.964000 25.901001 26.059002 # O
343 4 0.000000 6.225000 25.646000 24.158003 # O
344 1 0.000000 5.409000 28.115999 26.375999 # C
345 1 0.000000 4.416000 27.045000 26.698000 # C
346 1 0.000000 5.744000 26.355000 25.030003 # C
347 2 0.000000 4.954999 29.108000 26.316998 # H
348 2 0.000000 6.242001 28.142000 27.086998 # H
349 2 0.000000 4.311000 26.879000 27.772999 # H
350 2 0.000000 3.430000 27.245001 26.265999 # H
351 4 0.000000 24.637001 31.315001 18.798000 # O
352 4 0.000000 23.070999 29.892998 19.566000 # O
353 4 0.000000 25.285000 29.303999 19.691999 # O
354 1 0.000000 23.406000 32.021999 18.819998 # C
355 1 0.000000 22.392000 30.922998 18.862000 # C
356 1 0.000000 24.411001 30.098000 19.381001 # C
357 2 0.000000 23.302000 32.655998 17.936998 # H
358 2 0.000000 23.381998 32.647999 19.719000 # H
359 2 0.000000 21.476997 31.215000 19.384001 # H
360 2 0.000000 22.136000 30.550999 17.865000 # H
361 4 0.000000 2.053000 7.017000 8.823000 # O
362 4 0.000000 1.134000 7.978000 10.638999 # O
363 4 0.000000 1.620000 5.736000 10.677000 # O
364 1 0.000000 2.087000 8.421000 8.615000 # C
365 1 0.000000 1.065000 8.925999 9.582999 # C
366 1 0.000000 1.604000 6.811999 10.098999 # C
367 2 0.000000 1.844000 8.670000 7.579000 # H
368 2 0.000000 3.096000 8.781000 8.844999 # H
369 2 0.000000 1.290000 9.932000 9.946000 # H
370 2 0.000000 0.052000 8.909999 9.168000 # H
371 4 0.000000 16.929001 33.537998 4.260000 # O
372 4 0.000000 17.851997 31.517998 4.625000 # O
373 4 0.000000 15.666999 31.881001 5.223000 # O
374 1 0.000000 18.179001 33.521000 3.586000 # C
375 1 0.000000 18.903997 32.398998 4.257000 # C
376 1 0.000000 16.719999 32.276001 4.745999 # C
377 2 0.000000 18.695000 34.479000 3.693000 # H
378 2 0.000000 17.997000 33.327000 2.523000 # H
379 2 0.000000 19.615999 31.900999 3.592000 # H
380 2 0.000000 19.423000 32.719002 5.166000 # H
381 4 0.000000 10.484999 5.778000 29.044001 # O
382 4 0.000000 11.711000 4.002000 29.686001 # O
383 4 0.000000 10.180000 3.760000 27.993000 # O
384 1 0.000000 11.497000 6.261001 29.916000 # C
385 1 0.000000 11.924000 5.028000 30.644999 # C
386 1 0.000000 10.741000 4.451000 28.830999 # C
387 2 0.000000 11.102000 7.030000 30.584000 # H
388 2 0.000000 12.302001 6.689000 29.309000 # H
389 2 0.000000 12.972001 5.063000 30.952999 # H
390 2 0.000000 11.299000 4.821000 31.520000 # H
391 4 0.000000 21.202999 3.059000 31.129999 # O
392 4 0.000000 20.667000 1.785000 29.352999 # O
393 4 0.000000 22.361998 3.321000 29.166998 # O
394 1 0.000000 20.311001 2.054000 31.590000 # C
395 1 0.000000 19.653997 1.591000 30.329000 # C
396 1 0.000000 21.490000 2.772000 29.823997 # C
397 2 0.000000 19.599001 2.462000 32.311001 # H
398 2 0.000000 20.898001 1.264000 32.070999 # H
399 2 0.000000 19.351000 0.541000 30.374001 # H
400 2 0.000000 18.788998 2.204000 30.058998 # H
401 4 0.000000 26.165003 14.178000 32.615002 # O
402 4 0.000000 25.891001 13.875000 30.401999 # O
403 4 0.000000 27.297001 15.528999 31.146000 # O
404 1 0.000000 25.452002 12.961000 32.445000 # C
405 1 0.000000 24.909000 13.086000 31.057999 # C
406 1 0.000000 26.521000 14.610999 31.366999 # C
407 2 0.000000 24.667002 12.859001 33.198002 # H
408 2 0.000000 26.158003 12.130001 32.544998 # H
409 2 0.000000 24.791000 12.117000 30.563997 # H
410 2 0.000000 23.954998 13.623000 31.028000 # H
411 4 0.000000 12.395000 11.170000 10.056000 # O
412 4 0.000000 12.253001 13.411999 10.205999 # O
413 4 0.000000 14.298999 12.397000 10.430000 # O
414 1 0.000000 11.086000 11.534999 9.644000 # C
415 1 0.000000 10.925999 12.906001 10.219000 # C
416 1 0.000000 13.092000 12.332001 10.246999 # C
417 2 0.000000 10.344999 10.829000 10.025999 # H
418 2 0.000000 11.054000 11.533999 8.549000 # H
419 2 0.000000 10.261000 13.537000 9.622999 # H
420 2 0.000000 10.572000 12.886001 11.254999 # H
421 4 0.000000 10.132999 15.190999 2.846000 # O
422 4 0.000000 9.433999 13.061000 3.050000 # O
423 4 0.000000 8.081000 14.763999 3.782000 # O
424 1 0.000000 11.036000 14.382000 2.107000 # C
425 1 0.000000 10.803999 13.019000 2.675000 # C
426 1 0.000000 9.121000 14.374000 3.273000 # C
427 2 0.000000 12.065001 14.723999 2.239000 # H
428 2 0.000000 10.769000 14.444999 1.046000 # H
429 2 0.000000 10.986000 12.223000 1.948000 # H
430 2 0.000000 11.402999 12.832001 3.572000 # H
431 4 0.000000 23.294001 31.246000 2.005000 # O
432 4 0.000000 24.770002 29.559998 2.220000 # O
433 4 0.000000 24.674002 30.726997 0.246000 # O
434 1 0.000000 23.306000 30.872997 3.375000 # C
435 1 0.000000 23.900000 29.501999 3.341000 # C
436 1 0.000000 24.282000 30.528997 1.386000 # C
437 2 0.000000 22.295998 30.884001 3.792000 # H
438 2 0.000000 23.931000 31.587000 3.923000 # H
439 2 0.000000 24.453001 29.260000 4.253000 # H
440 2 0.000000 23.149998 28.724998 3.158000 # H
441 4 0.000000 29.701000 18.813999 19.822998 # O
442 4 0.000000 27.750999 18.457001 20.889999 # O
443 4 0.000000 28.329998 17.111000 19.122999 # O
444 1 0.000000 29.715000 19.612000 20.997000 # C
445 1 0.000000 28.266998 19.694000 21.360998 # C
446 1 0.000000 28.572001 18.042999 19.877001 # C
447 2 0.000000 30.154999 20.591997 20.799000 # H
448 2 0.000000 30.309000 19.096998 21.760000 # H
449 2 0.000000 28.108999 19.798000 22.438000 # H
450 2 0.000000 27.750000 20.506001 20.841000 # H
451 4 0.000000 16.535999 22.936998 3.906000 # O
452 4 0.000000 16.174000 25.158003 3.905000 # O
453 4 0.000000 14.900000 23.811001 5.257999 # O
454 1 0.000000 17.603001 23.534000 3.184000 # C
455 1 0.000000 17.049999 24.876001 2.824000 # C
456 1 0.000000 15.788999 23.955999 4.432000 # C
457 2 0.000000 17.863001 22.936998 2.306000 # H
458 2 0.000000 18.474001 23.603001 3.845000 # H
459 2 0.000000 17.826000 25.641003 2.740000 # H
460 2 0.000000 16.465000 24.853003 1.899000 # H
461 4 0.000000 28.920998 31.300999 4.227000 # O
462 4 0.000000 30.675999 32.584999 4.810000 # O
463 4 0.000000 29.098000 32.051998 6.389000 # O
464 1 0.000000 29.840998 31.266998 3.146000 # C
465 1 0.000000 30.691000 32.473000 3.394000 # C
466 1 0.000000 29.525999 31.986000 5.245999 # C
467 2 0.000000 29.319998 31.309999 2.187000 # H
468 2 0.000000 30.412001 30.333998 3.206000 # H
469 2 0.000000 31.711998 32.352001 3.022000 # H
470 2 0.000000 30.257999 33.383999 2.969000 # H
471 4 0.000000 6.114000 21.837997 6.699000 # O
472 4 0.000000 8.072000 22.823997 7.210999 # O
473 4 0.000000 6.371000 22.834000 8.751000 # O
474 1 0.000000 7.041000 21.475000 5.687000 # C
475 1 0.000000 8.107000 22.514000 5.825000 # C
476 1 0.000000 6.811999 22.525997 7.653999 # C
477 2 0.000000 6.569000 21.483999 4.702000 # H
478 2 0.000000 7.410000 20.466000 5.901000 # H
479 2 0.000000 9.094000 22.146000 5.532000 # H
480 2 0.000000 7.880000 23.424000 5.260000 # H
481 4 0.000000 30.016001 30.195999 7.487000 # O
482 4 0.000000 30.240999 29.232000 9.508999 # O
483 4 0.000000 31.397999 31.159000 9.045000 # O
484 1 0.000000 29.023998 29.183998 7.579999 # C
485 1 0.000000 29.538000 28.314999 8.683000 # C
